orf	gene	crispr	rep	tech	date	tube	fluorecence	chromo	maxIndex	maxValue	leftIndex	rightIndex	deltaHight_Low	deltaOther	LOD_Other	effectRNAPROT
YKR080W	MTD1	a	0	1	180529	MTD1_a_0_1	mch	2	575400	12.11	529700	614500	-0.148103509679623	0.0439254489824893	0.74	specific
YKR080W	MTD1	a	0	1	180529	MTD1_a_0_1	mch	8	112800	12.93	78100	135300	-0.111614719515554	-0.109053978427395	7.96	together
YKR080W	MTD1	a	0	1	180529	MTD1_a_0_1	mch	10	123200	16	99200	147200	0.166271570515206	0.14089259696238	11.57	together
YKR080W	MTD1	a	0	1	180529	MTD1_a_0_1	mch	13	405000	3.29	355900	489200	0.0630192523147162	0.0774738357921804	5.01	together
YKR080W	MTD1	a	0	1	180529	MTD1_a_0_1	mch	14	465700	54.51	453400	476800	0.314233747947321	-0.0605231919507584	3.68	oposite
YKR080W	MTD1	a	0	1	180529	MTD1_a_0_1	mch	15	556000	4.28	510800	593800	0.0848600757209312	-0.0489132153709981	2.11	specific
YKR080W	MTD1	a	1	1	190201	MTD1_a_1_1	gfp	2	93700	3.02	0	155100	-0.0699401156650514	0.00759300328621082	0.42	specific
YKR080W	MTD1	a	1	1	190201	MTD1_a_1_1	gfp	4	1444900	3.16	1345400	1522200	-0.0627914052156665	-0.0339168197059596	1.4	specific
YKR080W	MTD1	a	1	1	190201	MTD1_a_1_1	gfp	5	477600	3.13	337700	566500	-0.0739460944195135	0.00730732974756121	0.43	specific
YKR080W	MTD1	a	1	1	190201	MTD1_a_1_1	gfp	7	530100	5.08	371700	585700	0.0839575543729285	0.00890196134442128	0.63	specific
YKR080W	MTD1	a	1	1	190201	MTD1_a_1_1	gfp	7	899600	3.37	847100	1081000	-0.0719914448950904	0.00657468237894321	0.58	specific
YKR080W	MTD1	a	1	1	190201	MTD1_a_1_1	gfp	8	176800	9.27	151500	250300	-0.115857177172868	-0.0797593345578816	4.86	together
YKR080W	MTD1	a	1	1	190201	MTD1_a_1_1	gfp	10	205500	5.56	92900	250500	0.095536757949899	0.0815581054235872	7.17	together
YKR080W	MTD1	a	1	1	190201	MTD1_a_1_1	gfp	12	612300	4.43	547400	782400	0.0922547351543391	-0.0454675218279277	2.01	specific
YKR080W	MTD1	a	1	1	190201	MTD1_a_1_1	gfp	13	155000	35.01	136400	168100	0.243863796475907	-0.0308949843934113	0.98	specific
YKR080W	MTD1	a	1	1	190201	MTD1_a_1_1	gfp	13	885600	5.08	815500	922700	0.089010604274025	0.0578604358105395	2.53	specific
YKR080W	MTD1	a	1	1	190201	MTD1_a_1_1	gfp	14	181600	20.05	151600	232700	-0.199511616912587	-0.027407535255371	0.44	specific
YKR080W	MTD1	a	1	1	190201	MTD1_a_1_1	gfp	15	726300	3.07	666700	848600	0.0801165145436042	-0.063061418041566	2.46	specific
YKR080W	MTD1	a	1	1	190201	MTD1_a_1_1	mch	2	566500	5.18	527600	647600	-0.109652191141496	-0.00716135795266243	0.4	specific
YKR080W	MTD1	a	1	1	190201	MTD1_a_1_1	mch	4	1302000	4.14	1227300	1393200	-0.047262664311076	-0.00666038916892242	0.61	specific
YKR080W	MTD1	a	1	1	190201	MTD1_a_1_1	mch	7	328500	3.68	261700	392900	0.101398402283971	0.0538362924534432	2.05	specific
YKR080W	MTD1	a	1	1	190201	MTD1_a_1_1	mch	8	112800	7.28	73900	148900	-0.111996496247517	-0.0550848344378755	4.44	together
YKR080W	MTD1	a	1	1	190201	MTD1_a_1_1	mch	10	143400	8.15	99400	297100	0.142791037869652	0.0849312603462251	4.83	together
YKR080W	MTD1	a	1	1	190201	MTD1_a_1_1	mch	11	195000	3.83	100600	470800	-0.0686293425983367	-0.0534053397384007	1.5	specific
YKR080W	MTD1	a	1	1	190201	MTD1_a_1_1	mch	12	693300	5.08	640600	740800	-0.107359467179994	0.0382161171304747	3.49	oposite
YKR080W	MTD1	a	1	1	190201	MTD1_a_1_1	mch	13	333500	3.83	234600	541200	0.0519939947889336	0.10714612724955	10.15	together
YKR080W	MTD1	a	1	1	190201	MTD1_a_1_1	mch	13	806500	4.06	671600	905300	0.0783789231821775	0.0545190658056107	2.98	specific
YKR080W	MTD1	a	1	1	190201	MTD1_a_1_1	mch	14	467800	23	431800	511700	0.21614545549915	-0.0486330038583993	2.35	specific
YKR080W	MTD1	a	1	1	190201	MTD1_a_1_1	mch	15	366300	3.08	231600	479800	-0.0548152108254857	-0.0440026975236029	1.3	specific
YKR080W	MTD1	a	1	1	190201	MTD1_a_1_1	mch	15	773000	5.05	736700	839800	-0.0822500277959408	0.0639511383914196	2.24	specific
YKR080W	MTD1	i	0	1	180529	MTD1_i_0_1	gfp	7	527300	9.42	404900	575400	0.111350976662254	0.0282430891518775	1.61	specific
YKR080W	MTD1	i	0	1	180529	MTD1_i_0_1	gfp	8	211400	15.35	151700	247300	-0.147476111122914	0.111937107918394	5.75	together
YKR080W	MTD1	i	0	1	180529	MTD1_i_0_1	gfp	10	152500	28.33	141600	178400	0.23906196125735	0.13951616510307	14.25	oposite
YKR080W	MTD1	i	0	1	180529	MTD1_i_0_1	gfp	12	617700	6.78	566700	718100	0.112787087112415	-0.0731893111727839	2.24	specific
YKR080W	MTD1	i	0	1	180529	MTD1_i_0_1	gfp	13	116200	59.25	97100	129600	0.309398999619846	0.042268306768944	1.84	specific
YKR080W	MTD1	i	0	1	180529	MTD1_i_0_1	gfp	14	232900	3.07	90600	279400	-0.0759361119982032	0.0768873997987646	1.61	specific
YKR080W	MTD1	i	0	1	180529	MTD1_i_0_1	gfp	14	471700	15.76	441400	507600	0.164039484302731	0.0679376006766907	2.3	specific
YKR080W	MTD1	i	0	1	180529	MTD1_i_0_1	gfp	15	16900	7.41	0	57800	-0.177667969804321	-0.0354276468201133	0.81	specific
YKR080W	MTD1	i	0	1	180529	MTD1_i_0_1	gfp	15	505700	31.32	484900	517400	-0.233026915592989	0.0777358964060766	6.42	together
YKR080W	MTD1	i	0	1	180529	MTD1_i_0_1	mch	8	113400	14.83	85500	156500	0.180780085598602	-0.13179344200011	8.72	together
YKR080W	MTD1	i	0	1	180529	MTD1_i_0_1	mch	10	155700	14.32	135400	184200	0.138556323609479	0.240901630660628	28.27	oposite
YKR080W	MTD1	i	0	1	180529	MTD1_i_0_1	mch	13	241600	8	213500	324600	0.122685007198067	0.154669473855072	20.57	oposite
YKR080W	MTD1	i	0	1	180529	MTD1_i_0_1	mch	14	445600	3.32	186200	496700	0.071381405270067	0.150530667090489	14.22	oposite
YKR080W	MTD1	i	0	1	180529	MTD1_i_0_1	mch	15	556700	7.89	500100	589000	0.100680951804533	-0.18319212824909	21.81	together
YFL039C	NA	i	0	1	180515	NA_i_0_1	gfp	2	170300	4.24	29100	275000	-0.0862662249645874	-0.0175512582303535	0.4	specific
YFL039C	NA	i	0	1	180515	NA_i_0_1	gfp	5	211900	3.39	102600	294400	0.0748434389250101	0.0384050610037031	1.39	specific
YFL039C	NA	i	0	1	180515	NA_i_0_1	gfp	7	203000	3.16	96900	291400	-0.0811579504720289	0.0863420305371707	3.67	together
YFL039C	NA	i	0	1	180515	NA_i_0_1	gfp	12	1055400	10.38	1007600	1058900	0.174571927291148	0.0258822657260705	0.45	specific
YFL039C	NA	i	0	1	180515	NA_i_0_1	gfp	13	74400	14.49	54600	108600	0.155394195829312	0.0570220306797628	0.65	specific
YFL039C	NA	i	0	1	180515	NA_i_0_1	gfp	14	477700	5.1	419400	524300	-0.0993991656648512	0.221432940230082	20.66	together
YFL039C	NA	i	0	1	180515	NA_i_0_1	gfp	15	183300	3.61	119500	264900	0.0899865743332606	-0.0192691154143508	0.55	specific
YFL039C	NA	i	0	1	180515	NA_i_0_1	mch	5	377600	8.48	349200	415700	0.101538274174973	0.0114200703446522	0.41	specific
YFL039C	NA	i	0	1	180515	NA_i_0_1	mch	7	113600	5.13	0	232700	0.0775863080338052	-0.0433620602599186	1.57	specific
YFL039C	NA	i	0	1	180515	NA_i_0_1	mch	7	404000	3.73	330300	493700	0.0896930084990987	-0.0032066021031919	0.42	specific
YFL039C	NA	i	0	1	180515	NA_i_0_1	mch	8	111300	14.32	68100	150800	0.184911311843876	-0.0139795366547066	0.92	specific
YFL039C	NA	i	0	1	180515	NA_i_0_1	mch	12	695000	13.77	653800	773900	-0.164468122717695	0.0157721283918179	0.78	specific
YFL039C	NA	i	0	1	180515	NA_i_0_1	mch	13	286700	11.4	231800	321900	0.154702078019759	0.00728138234793885	0.4	specific
YFL039C	NA	i	0	1	180515	NA_i_0_1	mch	14	531100	23.47	486500	552200	0.224232791715216	-0.0510752615026565	2.6	specific
YFL039C	NA	i	0	1	180515	NA_i_0_1	mch	16	587900	3.7	474900	638600	0.0505184643617557	0.0646207346642056	2.42	specific
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	gfp	1	41700	35.09	0	55400	-0.306799621111949	-0.0839674317224808	2.67	specific
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	gfp	8	292300	3.84	167000	392400	-0.0534525943316364	0.0138327499160057	0.42	specific
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	gfp	11	325400	26.89	299800	350100	-0.203840021873667	-0.0724563765846497	3.35	together
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	gfp	12	659600	128.46	651900	673000	-0.498064084398572	-0.178254840045597	15.41	together
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	gfp	13	53500	6.49	0	107600	0.0893669347414606	-0.0704326452279351	1.83	specific
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	gfp	13	409800	4.18	361000	485700	-0.079011679544176	0.0404842813661134	1.6	specific
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	gfp	15	542500	5.19	501400	663300	-0.0815220772013625	0.0783341760129732	3.61	oposite
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	mch	1	300	3.02	0	109200	-0.101884571129047	-0.345497317414244	33.83	together
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	mch	4	261300	3.76	98600	307300	-0.0509600829956245	0.011249634927847	0.4	specific
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	mch	5	376400	4.9	286200	433400	-0.0771857087190895	0.0024674154339045	0.4	specific
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	mch	6	176300	3.1	129000	270000	-0.0724713696163409	-0.038654048978592	0.97	specific
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	mch	10	327700	3.65	296400	469000	0.0650527017301664	-0.0234470261573216	0.41	specific
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	mch	11	135600	3.15	50400	206300	-0.0482884208862642	-0.0827772939000691	5.19	together
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	mch	11	442800	6.4	346600	465000	-0.0964117201910527	-0.165356832780335	16	together
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	mch	12	670600	15.77	639400	702300	-0.181258768056434	-0.488527331331243	127.25	together
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	mch	14	471800	26.96	452200	494200	0.203919173648385	0.0202247827241785	0.52	specific
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	mch	15	535300	3.75	480800	589800	0.0816446251858158	-0.081851306730262	4.97	oposite
YGL055W	OLE1	a	2	1	190201	OLE1_a_2_1	gfp	1	45300	30.44	0	56900	-0.263829926138463	-0.0100858734530598	0.4	specific
YGL055W	OLE1	a	2	1	190201	OLE1_a_2_1	gfp	8	516000	3.39	432600	554900	-0.0556947045181788	0.00647587725937376	0.42	specific
YGL055W	OLE1	a	2	1	190201	OLE1_a_2_1	gfp	10	700200	5.59	641900	741700	0.102385239337756	0.0426551466982528	0.68	specific
YGL055W	OLE1	a	2	1	190201	OLE1_a_2_1	gfp	11	411000	12.95	390500	434200	-0.150837091327416	-0.0589995603856847	2.01	specific
YGL055W	OLE1	a	2	1	190201	OLE1_a_2_1	gfp	12	650600	9	620800	691500	-0.135084535831064	-0.15241727394041	13.95	together
YGL055W	OLE1	a	2	1	190201	OLE1_a_2_1	gfp	13	71700	3.7	0	112500	0.0901488429763686	-0.0645639873072777	3.65	oposite
YGL055W	OLE1	a	2	1	190201	OLE1_a_2_1	gfp	13	369500	5.54	328800	447800	-0.0776260334567307	-0.0140514582574799	0.4	specific
YGL055W	OLE1	a	2	1	190201	OLE1_a_2_1	gfp	15	601400	7.48	530900	630600	-0.103057525475608	0.005664663871222	0.42	specific
YGL055W	OLE1	a	2	1	190201	OLE1_a_2_1	mch	2	632700	3.13	520800	714600	-0.0769866374518822	-0.0267972264645444	0.45	specific
YGL055W	OLE1	a	2	1	190201	OLE1_a_2_1	mch	12	693100	18.36	669700	720100	-0.177408195471869	-0.100769393013352	6.85	together
YGL055W	OLE1	a	2	1	190201	OLE1_a_2_1	mch	13	47300	4.81	0	87100	-0.0693291331539865	0.0829237527591424	3.23	oposite
YGL055W	OLE1	a	2	1	190201	OLE1_a_2_1	mch	14	459100	24.56	439700	486900	0.209958611511281	-0.0425936765315942	1.14	specific
YOR293W	RPS10A	a	1	1	190201	RPS10A_a_1_1	gfp	3	106400	8.78	69300	198900	0.0475440037369084	0.0363803939240787	0.61	specific
YOR293W	RPS10A	a	1	1	190201	RPS10A_a_1_1	gfp	5	58100	5.2	1200	132400	0.0172861452555053	-0.0430352912818276	0.99	specific
YOR293W	RPS10A	a	1	1	190201	RPS10A_a_1_1	gfp	11	229900	4.35	75400	293800	-0.171844478397606	-0.0926680994271095	4.95	together
YOR293W	RPS10A	a	1	1	190201	RPS10A_a_1_1	gfp	13	88000	22.38	68300	141100	0.188021693948214	-0.0558486418765508	1.87	specific
YOR293W	RPS10A	a	1	1	190201	RPS10A_a_1_1	gfp	14	217700	5.17	126400	329500	-0.0974573286027281	0.0360241183997461	2.14	specific
YOR293W	RPS10A	a	1	1	190201	RPS10A_a_1_1	gfp	15	138300	5.18	108300	181200	0.0771889576206052	0.0330904269124033	1.69	specific
YOR293W	RPS10A	a	1	1	190201	RPS10A_a_1_1	gfp	15	785000	12.98	767700	818700	0.0809527167672207	0.0344025862020119	0.48	specific
YOR293W	RPS10A	a	1	1	190201	RPS10A_a_1_1	gfp	16	453100	3.04	398300	626800	-0.116712460705829	-0.0283414896085218	0.47	specific
YOR293W	RPS10A	a	1	1	190201	RPS10A_a_1_1	mch	2	609500	6.09	557200	656200	-0.10330676660772	-0.091513580436536	1.77	specific
YOR293W	RPS10A	a	1	1	190201	RPS10A_a_1_1	mch	4	90300	6.56	57900	132500	-0.10481669179115	-0.0355164657188146	0.45	specific
YOR293W	RPS10A	a	1	1	190201	RPS10A_a_1_1	mch	4	926300	3.33	876700	1036500	0.0499419276826134	-0.00202083046500423	0.74	specific
YOR293W	RPS10A	a	1	1	190201	RPS10A_a_1_1	mch	10	520700	3.22	430700	632100	0.0643065006409185	0.019240482649299	0.49	specific
YOR293W	RPS10A	a	1	1	190201	RPS10A_a_1_1	mch	11	213000	5.22	140600	299800	-0.0884232515945969	-0.162799097084471	3.97	together
YOR293W	RPS10A	a	1	1	190201	RPS10A_a_1_1	mch	13	262700	6.07	224500	391200	0.111326895159492	0.104052483112707	7.92	together
YOR293W	RPS10A	a	1	1	190201	RPS10A_a_1_1	mch	14	471000	32.43	442800	490900	0.231123004481097	-0.0597460029045319	1.87	specific
YOR293W	RPS10A	a	1	1	190201	RPS10A_a_1_1	mch	16	198900	5.11	165100	249800	0.0867473246873423	0.0768835908934344	2.73	specific
YOR293W	RPS10A	a	2	1	190201	RPS10A_a_2_1	gfp	3	112600	15.57	88700	142100	0.182170614448778	0.00582979445712095	0.47	specific
YOR293W	RPS10A	a	2	1	190201	RPS10A_a_2_1	gfp	4	1368200	3.38	1159800	1488600	0.0716120641792017	-0.0543499115699645	1.57	specific
YOR293W	RPS10A	a	2	1	190201	RPS10A_a_2_1	gfp	5	62000	6.6	15000	135800	-0.113554883528192	-0.141084553935963	13.64	together
YOR293W	RPS10A	a	2	1	190201	RPS10A_a_2_1	gfp	5	566100	6.81	541500	566500	-0.159006333075112	-0.0386588951948227	0.75	specific
YOR293W	RPS10A	a	2	1	190201	RPS10A_a_2_1	gfp	9	137000	6.79	102100	238700	0.111388181693882	0.0928606980146104	5.94	together
YOR293W	RPS10A	a	2	1	190201	RPS10A_a_2_1	gfp	10	356700	3.81	223600	419400	-0.0752272889340779	0.0291807972770518	0.71	specific
YOR293W	RPS10A	a	2	1	190201	RPS10A_a_2_1	gfp	11	190700	3.13	70200	341300	-0.0744900768540969	-0.0512508249975114	1.61	specific
YOR293W	RPS10A	a	2	1	190201	RPS10A_a_2_1	gfp	12	797400	9.3	738100	834700	0.123978343235447	-0.0491022751709989	1.14	specific
YOR293W	RPS10A	a	2	1	190201	RPS10A_a_2_1	gfp	13	102400	17.52	77000	133800	0.180482101231589	0.00161568211982188	0.53	specific
YOR293W	RPS10A	a	2	1	190201	RPS10A_a_2_1	gfp	13	848100	8.99	741300	881900	-0.114292249660787	-0.0426094549655825	1.24	specific
YOR293W	RPS10A	a	2	1	190201	RPS10A_a_2_1	gfp	14	238400	8.16	205700	283100	-0.12544941829898	0.0597110102833528	1.84	specific
YOR293W	RPS10A	a	2	1	190201	RPS10A_a_2_1	gfp	14	468400	12.8	432300	509900	-0.158811868156002	0.0830678306763661	4.2	oposite
YOR293W	RPS10A	a	2	1	190201	RPS10A_a_2_1	gfp	15	156500	10.56	131000	178000	0.120979434035811	0.0288032295280268	0.64	specific
YOR293W	RPS10A	a	2	1	190201	RPS10A_a_2_1	gfp	15	868300	58.15	853800	879400	0.342259546666947	0.0201517597532389	0.81	specific
YOR293W	RPS10A	a	2	1	190201	RPS10A_a_2_1	mch	5	42500	17.51	32700	55100	-0.1623079990837	-0.105262341232008	6.45	together
YOR293W	RPS10A	a	2	1	190201	RPS10A_a_2_1	mch	6	241900	6.66	214100	270000	-0.126885306754051	-0.0473348849101975	1.18	specific
YOR293W	RPS10A	a	2	1	190201	RPS10A_a_2_1	mch	7	252000	6.2	113000	303200	-0.103921565901689	0.00466232632253116	0.58	specific
YOR293W	RPS10A	a	2	1	190201	RPS10A_a_2_1	mch	8	458500	3.87	408200	554900	0.0655170818544475	0.0344625059215525	1.55	specific
YOR293W	RPS10A	a	2	1	190201	RPS10A_a_2_1	mch	9	196900	8.53	148800	234600	0.131133264371778	0.10306144704781	5.74	together
YOR293W	RPS10A	a	2	1	190201	RPS10A_a_2_1	mch	14	384900	5.79	349500	521100	0.0818936613830852	-0.098745812238813	5.36	oposite
YOR293W	RPS10A	a	2	1	190201	RPS10A_a_2_1	mch	15	525400	6.13	476100	555300	0.117958441246279	0.063817370504912	1.52	specific
YGR192C	TDH3	a	0	1	180529	TDH3_a_0_1	gfp	1	155000	14.49	132500	207800	-0.202454440251549	-0.0888897174261654	2.7	specific
YGR192C	TDH3	a	0	1	180529	TDH3_a_0_1	gfp	4	1521900	6.67	1504900	1522200	0.152106646398742	0.0642190466335398	0.88	specific
YGR192C	TDH3	a	0	1	180529	TDH3_a_0_1	gfp	5	383500	6.45	297100	407900	0.102921922480578	0.18020372418516	14.84	together
YGR192C	TDH3	a	0	1	180529	TDH3_a_0_1	gfp	7	361700	12.91	334600	406900	0.15805462592192	-0.00510453541842482	0.41	specific
YGR192C	TDH3	a	0	1	180529	TDH3_a_0_1	gfp	10	174800	20.99	146600	263200	-0.215490756877423	0.194610958199142	18.86	oposite
YGR192C	TDH3	a	0	1	180529	TDH3_a_0_1	gfp	11	267600	26.52	243800	297100	-0.225095136468746	-0.0263123246605874	0.75	specific
YGR192C	TDH3	a	0	1	180529	TDH3_a_0_1	gfp	12	745000	7.01	670000	793200	0.112419622907072	0.00552012576757438	0.42	specific
YGR192C	TDH3	a	0	1	180529	TDH3_a_0_1	gfp	13	105500	5.34	58200	159500	0.113165882147097	-0.0311246498101906	1.52	specific
YGR192C	TDH3	a	0	1	180529	TDH3_a_0_1	gfp	13	404900	4.5	287900	471700	0.0959118253883678	-0.0027895672903927	0.44	specific
YGR192C	TDH3	a	0	1	180529	TDH3_a_0_1	gfp	14	475900	17.69	448800	517700	0.186433761035689	0.20210620407166	23.38	together
YGR192C	TDH3	a	0	1	180529	TDH3_a_0_1	gfp	15	12900	4.33	0	63300	0.111572726337502	0.177976069910563	1.06	specific
YGR192C	TDH3	a	0	1	180529	TDH3_a_0_1	gfp	15	367600	3.51	286600	421600	-0.0752047712409131	-0.0202758179678997	0.61	specific
YGR192C	TDH3	a	0	1	180529	TDH3_a_0_1	mch	1	196600	3.25	106400	207800	-0.0994336166729458	-0.155761183203902	13.48	together
YGR192C	TDH3	a	0	1	180529	TDH3_a_0_1	mch	2	574600	5.14	511200	620600	-0.0514003160235188	-0.00611845771231678	0.46	specific
YGR192C	TDH3	a	0	1	180529	TDH3_a_0_1	mch	5	407400	15.36	360000	446300	0.190191009832563	0.0929401339756353	4.49	together
YGR192C	TDH3	a	0	1	180529	TDH3_a_0_1	mch	8	99700	4.52	49400	149700	-0.0878141883798798	0.0110207445098732	0.53	specific
YGR192C	TDH3	a	0	1	180529	TDH3_a_0_1	mch	10	152000	21.74	126300	170600	0.205733752849037	-0.212385503485385	19.76	oposite
YGR192C	TDH3	a	0	1	180529	TDH3_a_0_1	mch	11	180200	4.01	101700	227500	-0.0641089792344378	-0.131906745430732	12.35	together
YGR192C	TDH3	a	0	1	180529	TDH3_a_0_1	mch	14	149000	3.44	25100	216600	-0.0705474100359267	-0.0076058258322303	1.05	specific
YGR192C	TDH3	a	0	1	180529	TDH3_a_0_1	mch	14	481600	23.6	449700	522700	0.203094419770534	0.188046237698793	17.67	together
YGR192C	TDH3	i	0	1	180529	TDH3_i_0_1	gfp	1	132800	10.99	115300	168000	-0.199542038463907	-0.0080015600560463	0.55	specific
YGR192C	TDH3	i	0	1	180529	TDH3_i_0_1	gfp	4	1149500	6.83	1085200	1225800	0.114357710018963	0.0155665695956438	0.53	specific
YGR192C	TDH3	i	0	1	180529	TDH3_i_0_1	gfp	7	368600	4.35	305400	475500	0.0745350596163376	0.0460049929630834	0.42	specific
YGR192C	TDH3	i	0	1	180529	TDH3_i_0_1	gfp	7	591500	3.87	543100	651000	0.0467922900381378	0.0570285405084742	1.95	specific
YGR192C	TDH3	i	0	1	180529	TDH3_i_0_1	gfp	10	149100	100.27	142800	162900	-0.430269787264245	0.202766591064531	16.1	together
YGR192C	TDH3	i	0	1	180529	TDH3_i_0_1	gfp	11	282500	37.5	264400	308600	-0.276292827221272	0.0154310218617678	0.99	specific
YGR192C	TDH3	i	0	1	180529	TDH3_i_0_1	gfp	12	669100	34.51	655400	690700	0.261425084227296	-0.0572696641859589	3.71	together
YGR192C	TDH3	i	0	1	180529	TDH3_i_0_1	gfp	13	99500	26.61	83100	133400	0.193091927006616	0.0983838637665118	6.17	oposite
YGR192C	TDH3	i	0	1	180529	TDH3_i_0_1	gfp	14	470200	58.3	451500	486700	0.306135999507975	0.0571119208772397	2.79	specific
YGR192C	TDH3	i	0	1	180529	TDH3_i_0_1	gfp	15	564600	24.78	549400	589400	0.219306779155818	-0.014467678139971	0.48	specific
YGR192C	TDH3	i	0	1	180529	TDH3_i_0_1	mch	2	416200	3.67	369300	576800	0.0592737100605268	-0.0371601915035682	0.66	specific
YGR192C	TDH3	i	0	1	180529	TDH3_i_0_1	mch	4	379900	3.42	301300	537600	0.0384161590168066	-0.0387732208887126	1.28	specific
YGR192C	TDH3	i	0	1	180529	TDH3_i_0_1	mch	8	122300	18.5	88300	146900	0.189196176207225	-0.00297500276108481	0.41	specific
YGR192C	TDH3	i	0	1	180529	TDH3_i_0_1	mch	10	161300	16.29	132800	195800	0.202703884189718	-0.426454570499306	98.76	together
YGR192C	TDH3	i	0	1	180529	TDH3_i_0_1	mch	11	167300	4.34	89800	236800	0.0901578157035947	-0.124416681437364	11.67	together
YGR192C	TDH3	i	0	1	180529	TDH3_i_0_1	mch	12	636300	4.76	593800	692700	-0.0984678605387304	0.243454856115132	25.48	together
YGR192C	TDH3	i	0	1	180529	TDH3_i_0_1	mch	13	191400	9.9	115800	304900	0.109827806189089	0.165531427700364	20.74	oposite
YGR192C	TDH3	i	0	1	180529	TDH3_i_0_1	mch	14	567400	5.26	483800	720300	0.0725471972111707	0.195493156141321	30.3	oposite
YGR192C	TDH3	i	0	1	180529	TDH3_i_0_1	mch	15	885000	4.1	703800	936100	-0.0534157500968543	0.0507304278218921	1.71	specific
YLL028W	TPO1	a	1	1	190201	TPO1_a_1_1	gfp	7	113100	8.67	77900	214700	-0.106746665913321	-0.0579529850306634	2.46	specific
YLL028W	TPO1	a	1	1	190201	TPO1_a_1_1	gfp	7	478800	16.93	453700	507200	-0.171414598681717	-0.03182471025467	1.5	specific
YLL028W	TPO1	a	1	1	190201	TPO1_a_1_1	gfp	9	42300	4.51	0	104300	0.0819162949147288	0.0293694904143506	1.26	specific
YLL028W	TPO1	a	1	1	190201	TPO1_a_1_1	gfp	10	100500	3.19	0	160200	0.0708472306153397	0.0288174542997756	0.99	specific
YLL028W	TPO1	a	1	1	190201	TPO1_a_1_1	gfp	12	689700	24.11	672100	708500	-0.203200450490859	-0.106238522306253	6.2	together
YLL028W	TPO1	a	1	1	190201	TPO1_a_1_1	gfp	13	420300	4.18	66700	469400	-0.0628746982556441	0.0171279795389668	1.07	specific
YLL028W	TPO1	a	1	1	190201	TPO1_a_1_1	gfp	14	478300	24.42	457300	498700	0.210316042818673	0.258402058340283	38.83	together
YLL028W	TPO1	a	1	1	190201	TPO1_a_1_1	gfp	15	145100	288.1	135600	152200	-0.839396465089596	-0.200489861377087	27.07	together
YLL028W	TPO1	a	1	1	190201	TPO1_a_1_1	gfp	15	603300	14.08	582800	644400	0.151776380420924	-0.0178520440031127	0.69	specific
YLL028W	TPO1	a	1	1	190201	TPO1_a_1_1	gfp	16	428100	3.38	307700	471700	0.0643831089270731	-0.0215332248473165	0.9	specific
YLL028W	TPO1	a	1	1	190201	TPO1_a_1_1	mch	6	206400	4.54	103900	270000	-0.0712695797213082	0.0108809662349251	0.45	specific
YLL028W	TPO1	a	1	1	190201	TPO1_a_1_1	mch	7	175600	3.98	87700	249000	-0.0854354035301939	-0.105825466511381	7.64	together
YLL028W	TPO1	a	1	1	190201	TPO1_a_1_1	mch	8	64000	3.11	0	143900	-0.0647465063601198	-0.00289763831772671	0.56	specific
YLL028W	TPO1	a	1	1	190201	TPO1_a_1_1	mch	11	301800	4.45	234100	337300	-0.0552793871802391	-0.0142168626429215	0.79	specific
YLL028W	TPO1	a	1	1	190201	TPO1_a_1_1	mch	12	701800	6.6	622000	755200	-0.100538997514066	-0.200361112544672	23.02	together
YLL028W	TPO1	a	1	1	190201	TPO1_a_1_1	mch	13	61500	10.64	37800	89200	-0.138688853240662	-0.0386853391619425	1.99	specific
YLL028W	TPO1	a	1	1	190201	TPO1_a_1_1	mch	14	465100	40.42	446500	480200	0.26730933725132	0.212294634121017	23.2	together
YLL028W	TPO1	a	1	1	190201	TPO1_a_1_1	mch	15	119600	28.69	104900	149500	-0.199251401297761	-0.771176460786591	278.19	together
YLL028W	TPO1	a	2	1	190201	TPO1_a_2_1	gfp	1	116500	4.5	64500	207800	-0.0934737463188105	0.0203847908558711	0.45	specific
YLL028W	TPO1	a	2	1	190201	TPO1_a_2_1	gfp	5	166600	3.06	92300	228600	-0.0768043831659126	-0.00953973516343626	0.58	specific
YLL028W	TPO1	a	2	1	190201	TPO1_a_2_1	gfp	7	132900	6.89	83000	187400	-0.100237592083879	-0.0597879269426663	1.56	specific
YLL028W	TPO1	a	2	1	190201	TPO1_a_2_1	gfp	7	512900	13.98	475000	542200	-0.168736875242121	-0.0287305934181142	0.79	specific
