target_id	length	eff_length	est_counts	tpm
YPL139C	1383	1184	2271	31.8669
YBR203W	2775	2576	373	2.40568
YBR121C	2004	1805	46821	430.961
YGR109C	1143	944	504	8.87018
YAL002W	3825	3626	1867	8.55442
YKL215C	3861	3662	3043	13.8057
YGR255C	1440	1241	3205	42.9072
YIL120W	1692	1493	467	5.19674
YKL165C-A	234	42.0611	8	3.15998
YKR094C	387	188	39187.5	3463.09
YER175C	900	701	3306	78.3536
YMR256C	183	19.3378	350	300.7
YDR070C	282	83.2735	67	13.3672
YEL064C	1443	1244	676	9.02818
YGL133W	3795	3596	3652	16.8727
YPR156C	1869	1670	5922.52	58.9202
YER067W	486	287	177	10.2463
YOR003W	1437	1238	588	7.89098
YAL056W	2643	2444	4570	31.0663
YGL067W	1155	956	2852	49.5639
YHL050W-A	483	284	0	0
YNL119W	1482	1283	3871	50.1269
YNR035C	1029	830	7851	157.152
YOR232W	687	488	7239	246.452
YMR092C	1848	1649	8832	88.9841
YNL226W	411	212	0	0
YDR461W	111	9.10829	0	0
YOR317W	2103	1904	11066	96.5601
YAR066W	612	413	7.7619	0.312243
YGR162W	2859	2660	21070	131.6
YPL249C-A	303	104.031	30578.8	4883.5
YMR102C	2505	2306	3159	22.7596
YDL066W	1287	1088	7200	109.946
YOR387C	621	422	12	0.472436
YGL070C	369	170	1253	122.455
YKL010C	4452	4253	4160	16.2507
YDR543C	300	101.044	0	0
YJL076W	3570	3371	6086	29.9949
YML025C	861	662	1255	31.4963
YBR272C	1443	1244	2191	29.2615
YDL111C	798	599	3423	94.9411
YDR524C-A	120	9.80347	0	0
YIR030C	735	536	298	9.23689
YPR018W	1821	1622	2798	28.6597
YNL316C	1005	806	1116	23.004
YGR161C	792	593	289	8.09687
YMR068W	1281	1082	558	8.56803
YKL168C	2175	1976	935	7.86138
YIL011W	810	611	385	10.4687
YDR476C	675	476	811	28.3066
YLR157C	1089	890	4025.25	75.141
YGL165C	579	380	3	0.131163
YPL272C	1554	1355	335	4.10752
YJL123C	1437	1238	9664	129.691
YJR078W	1362	1163	146	2.08568
YNL067W-A	147	12.6175	0	0
YHR080C	4038	3839	3176	13.7447
YMR086W	2883	2684	2940	18.1986
YDR213W	2742	2543	1824	11.9166
YNL071W	1449	1250	14301	190.077
YDL113C	1923	1724	1592	15.3419
YJL137C	1143	944	734	12.9181
YJL114W	681	482	8.28242	0.285486
YBL086C	1401	1202	1359	18.784
YGL006W	3522	3323	3790	18.9489
YMR007W	381	182	15	1.36929
YFR026C	510	311	97	5.18186
YHR119W	3243	3044	3373	18.4097
YML087C	939	740	196	4.40046
YMR066W	2697	2498	1678	11.1602
YLR090W	1380	1181	2133	30.0065
YER006C-A	318	119.005	0	0
YPR196W	1413	1214	383.868	5.25337
YLR052W	753	554	2017	60.4881
YMR225C	297	98.0609	736	124.697
YOR230W	1314	1115	12060	179.699
YOL102C	693	494	1779	59.8306
YBR062C	543	344	1019	49.2141
YBR169C	2082	1883	1812	15.9876
YFR019W	6837	6638	3234	8.09426
YDR004W	1383	1184	1550	21.7497
YER076C	909	710	563	13.1742
YBR126W-B	144	12.2368	0	0
YBR210W	429	230	965	69.7066
YPL206C	966	767	3714	80.449
YJL170C	630	431	493	19.0039
YKR073C	321	122.003	20	2.72353
YNL322C	942	743	4504	100.713
YBL100W-C	120	9.80347	0	0
YHR155W	3687	3488	2037	9.70261
YNR043W	1191	992	6597	110.486
YLR083C	2004	1805	12603	116.003
YBR223W-A	120	9.80347	0	0
YGR082W	552	353	2853	134.277
YER004W	696	497	3732	124.755
YNL232W	879	680	4107	100.344
YMR251W-A	180	18.5798	2026	1811.65
YNL209W	1842	1643	118704	1200.33
YDR037W	1776	1577	57664	607.501
YHR153C	597	398	163	6.80422
YKR055W	876	677	1122	27.5346
YPR016C	738	539	10816	333.39
YOR316C	1320	1121	3132	46.4184
YLR060W	1788	1589	22292	233.077
YNL178W	723	524	117288	3718.75
YHR206W	1869	1670	4316	42.9377
YPL090C	711	512	96320.8	3125.53
YLR132C	873	674	734	18.093
YNL025C	972	773	588	12.6378
YDR483W	1329	1130	13836	203.426
YPR027C	834	635	8	0.20931
YPL067C	597	398	378	15.7791
YCR026C	2229	2030	3608	29.5287
YDL214C	2100	1901	93	0.812784
YLR326W	723	524	722	22.8918
YMR080C	2916	2717	6972	42.6326
YBL082C	1377	1178	2170.73	30.6151
YGL092W	3954	3755	7047	31.1795
YGL159W	1113	914	1600	29.0836
YDL017W	1524	1325	1185	14.8586
YGL218W	651	452	2	0.0735133
YDR527W	1320	1121	4900	72.6214
YBR093C	1404	1205	508.586	7.01215
YGL138C	1038	839	7	0.138615
YDR391C	699	500	966	32.0982
YOR131C	657	458	1422	51.5832
YDR345C	1704	1505	61800.2	682.225
YBR015C	1794	1595	6807	70.9037
YLR303W	1335	1136	0	0
YIL151C	3357	3158	3585	18.8604
YDL185C-A	228	38.1945	1	0.434984
YLR016C	615	416	1062	42.4136
YLR127C	2562	2363	1116	7.84647
YOL116W	1149	950	1339	23.417
YJL222W	4650	4451	1726.18	6.44323
YPL155C	2121	1922	1661	14.3579
YKR012C	378	179	33	3.06292
YNL186W	2379	2180	9178	69.9465
YFR024C-A	1380	1181	6678	93.9443
YPR110C	1008	809	16162	331.91
YLR097C	1035	836	1558	30.9624
YDR210C-C	1323	1124	3.04142	0.0449556
YNL324W	396	197	1	0.084335
YMR238W	1377	1178	4060	57.2605
YCR034W	1044	845	10193	200.41
YCR106W	2499	2300	1172	8.46591
YLR414C	792	593	2863	80.2123
YDR392W	1014	815	1540	31.3933
YIL035C	1119	920	4787	86.447
YBL032W	1146	947	4946	86.7717
YML049C	4086	3887	3658	15.6352
YDR416W	2580	2381	2606	18.184
YDL247W-A	75	7.07558	0	0
YKL083W	615	416	15	0.599062
YDL108W	921	722	1426	32.8138
YBL022C	3402	3203	8743	45.35
YGR176W	348	149	6	0.66902
YMR240C	1311	1112	1536	22.9488
YIL089W	618	419	110	4.36167
YPR052C	282	83.2735	3400.23	678.383
YGL071W	2073	1874	2546	22.5716
YPR159C-A	102	8.50096	0	0
YGR219W	342	143	0	0
YPL115C	3387	3188	3416	17.8022
YBL063W	3336	3137	1864	9.87201
YMR049C	2424	2225	11316	84.4962
YMR045C	5268	5069	12792.9	41.9296
YIL046W	1923	1724	2318	22.3383
YMR292W	417	218	2142	163.244
YDR243C	1767	1568	1676	17.7583
YDL008W	498	299	916	50.8977
YNL126W	2541	2342	2093	14.8476
YNR017W	669	470	3642	128.741
YOR383C	615	416	393	15.6954
YOR246C	993	794	5653	118.286
YLR095C	2439	2240	2930	21.7317
YNL050C	813	614	2386	64.5619
YOR115C	807	608	2146	58.6409
YCR100C	951	752	321	7.09188
YNL096C	573	374	24797.8	1101.58
YLL034C	2514	2315	8608	61.7768
YHR019C	1665	1466	23679	268.351
YLR075W	666	467	132955	4730.01
YDL220C	2775	2576	904	5.83038
YKL033W-A	711	512	4523	146.768
YNL123W	2994	2795	10333	61.4213
YPL084W	2535	2336	2733	19.4375
YNL162W-A	219	33.0557	165	82.9301
YMR122W-A	255	58.2335	6620	1888.68
YGR260W	1605	1406	11696	138.206
YFR031C-A	765	566	70316.8	2064.03
YDR012W	1089	890	49533.2	924.657
YOR113W	2745	2546	639	4.16981
YCL005W	771	572	1240	36.0164
YLR417W	1701	1502	1290	14.269
YIR003W	2040	1841	2259	20.3862
YJR146W	354	155	8	0.857496
YLR390W	339	140	441	52.334
YBR233W-A	285	86.2066	474	91.3507
YKL022C	2523	2324	1996	14.2692
YHR157W	549	350	93	4.41458
YAL014C	768	569	1236	36.0895
YOL072W	1368	1169	980	13.9279
YPL239W	603	404	3854	158.491
YJR055W	495	296	597	33.5086
YBR179C	2568	2369	2543	17.8343
YLR226W	1188	989	1943	32.64
YFR048W	1989	1790	2010	18.6559
YBR230W-A	201	24.9909	137	91.0779
YIL074C	1410	1211	5987.61	82.1454
YGR031W	1029	830	1516	30.3456
YOR322C	2457	2258	3705	27.2608
YDL145C	3606	3407	16170	78.8519
YOR033C	2109	1910	2515	21.8765
YKR077W	1092	893	808	15.0326
YNL284C-A	1323	1124	0	0
YPR088C	1626	1427	10070	117.241
YPR063C	423	224	2914	216.13
YJR013W	1212	1013	1845	30.2595
YKL046C	1350	1151	7932	114.494
YER107C	1098	899	4037	74.6059
YKL024C	615	416	4070	162.546
YPR054W	1167	968	50	0.858161
YMR075W	2055	1856	2210	19.7828
YMR012W	3834	3635	23461	107.23
YLR377C	1047	848	11	0.215512
YBR262C	321	122.003	957	130.321
YDR088C	1149	950	1542	26.9671
YDR118W	1959	1760	1027	9.69464
YEL030W	1935	1736	540	5.16795
YIR034C	1122	923	4074	73.332
YKL008C	1257	1058	5273	82.803
YMR291W	1761	1562	1137	12.0935
YML011C	534	335	533	26.4336
YPL048W	1248	1049	9990	158.221
YIL159W	4128	3929	1819	7.69174
YGL120C	2304	2105	12779	100.86
YCL048W	1392	1193	12	0.167115
YAR008W	828	629	1487	39.2767
YER179W	1005	806	102	2.10252
YGL116W	1833	1634	2959	30.0862
YJR047C	474	275	168.049	10.1526
YKL219W	1224	1025	1890.38	30.6408
YPR126C	309	110.015	3	0.453046
YMR001C	2118	1919	4082	35.3405
YGL227W	2877	2678	1440	8.93359
YLR406C	342	143	14001	1626.66
YDR506C	1827	1628	771	7.86818
YER135C	393	194	5	0.428196
YDR299W	1605	1406	9638	113.887
YOR223W	879	680	467	11.4099
YBR298C	1845	1646	478	4.82472
YLR001C	2589	2390	2417	16.8017
YAL003W	621	422	74999	2952.69
YHR185C	714	515	16	0.516163
YPL049C	1359	1160	4369	62.5746
YBR187W	843	644	8958	231.1
YBL111C	2004	1805	77.3364	0.711838
YKL159C	636	437	316	12.0138
YNL260C	597	398	890	37.1519
YLR154W-B	165	15.3999	0	0
YJL210W	816	617	1333	35.8938
YBL015W	1581	1382	1445	17.3714
YAL054C	2142	1943	394	3.36897
YCR097W-A	267	68.9638	0	0
YMR119W	1875	1676	2640.52	26.1751
YDL020C	1596	1397	2559	30.4332
YDR174W	741	542	7215	221.162
YBR055C	2700	2501	3885	25.8078
YIL018W	765	566	115887	3401.68
YJL105W	1683	1484	56	0.626943
YGR040W	1107	908	1656	30.3004
YJR103W	1737	1538	2640	28.5182
YLL037W	381	182	12	1.09543
YOR191W	4860	4661	4534	16.1613
YOR013W	471	272	213.527	13.0424
YGL210W	669	470	2164	76.4951
YML036W	546	347	893	42.7559
YOL134C	390	191	0	0
YFL051C	483	284	5	0.2925
YJL205C	162	14.8683	14	15.6437
YLR293C	660	461	24501	882.992
YDR413C	576	377	5	0.220345
YHR031C	2172	1973	2435	20.5043
YLR149C-A	87	7.64624	0	0
YJR118C	612	413	2430	97.7531
YIR040C	333	134.001	0	0
YLR177W	1887	1688	777	7.64756
YMR031W-A	327	128.001	0	0
YBL005W-B	5268	5069	12820.9	42.0214
YGR279C	1161	962	15308	264.373
YBR290W	966	767	2215	47.9791
YGL123W	765	566	159084	4669.65
YOL115W	1755	1556	3071	32.7902
YOR231W	1527	1328	1668	20.8676
YMR062C	1326	1127	14531	214.213
YPL176C	2352	2153	3228	24.9094
YJR134C	2124	1925	4251	36.6889
YLL051C	2139	1940	3005	25.7346
YDL094C	510	311	5	0.267106
YLR119W	642	443	715	26.8149
YIL064W	774	575	3302	95.4077
YDR165W	1335	1136	8668	126.769
YNL142W	1500	1301	757	9.66702
YMR222C	672	473	1015	35.6516
YHR144C	939	740	1810	40.6369
YPL198W	735	536	14675.1	454.874
YBR178W	375	176	4	0.377591
YNL311C	2292	2093	2664	21.1465
YLR242C	966	767	976	21.1411
YER057C	390	191	3662	318.536
YML029W	2517	2318	2068	14.8222
YCR087C-A	462	263	1734	109.539
YLR337C	2454	2255	2178	16.0467
YAL033W	522	323	1251	64.3471
YNR060W	2160	1961	164	1.38944
YLR333C	327	128.001	16396	2128.13
YGL087C	414	215	1483	114.598
YML037C	1023	824	349	7.03675
YDL101C	1542	1343	1452	17.9624
YDR195W	1602	1403	1715	20.3086
YDR322W	1104	905	2218	40.7181
YDL102W	3294	3095	4117	22.1001
YOR170W	306	107.022	0	0
YGR276C	1662	1463	3821	43.3917
YBR126C	1488	1289	7601	97.9697
YJL081C	1470	1271	5772	75.4492
YLR363W-A	258	60.8345	803	219.3
YGR076C	474	275	831	50.2045
YMR075C-A	366	167	1	0.099485
YCR020C-A	267	68.9638	399	96.1227
YDL141W	2073	1874	2519	22.3323
YNL114C	372	173	18	1.72862
YML010W	3192	2993	12083.6	67.0756
YDR463W	1560	1361	3331	40.6622
YHR054C	1065	866	1229.32	23.5841
YPL168W	1293	1094	1083	16.4469
YDR328C	585	386	4652	200.229
YDR344C	444	245	44	2.98374
YGR021W	873	674	1311	32.3159
YPL237W	858	659	24416	615.55
YKR056W	1920	1721	7229	69.7865
YMR224C	2079	1880	1308	11.5591
YPR105C	2586	2387	4714	32.8104
YKL030W	606	407	9	0.367386
YPL083C	1404	1205	1585	21.8533
YBL059C-A	330	131.001	492	62.3972
YAL016C-A	315	116.007	5	0.716076
YMR172W	2160	1961	2051	17.3765
YHR021C	249	53.2273	22049	6882.22
YGL217C	342	143	1	0.116182
YOL140W	1272	1073	3697	57.2432
YGL107C	1941	1742	3094	29.5084
YGR128C	2142	1943	10600	90.6373
YNR020C	813	614	1109	30.008
YOR206W	2133	1934	16549	142.164
YPR017C	432	233	458	32.6576
YDL132W	2448	2249	6129	45.2766
YER137C-A	1323	1124	1.91883e-05	2.83625e-07
YNR039C	1818	1619	2263	23.2227
YAL063C	3969	3770	155.136	0.683668
YFR016C	3702	3503	5875	27.8639
YGL193C	312	113.011	188	27.6384
YCR010C	852	653	32	0.814162
YDR283C	4980	4781	3977	13.8201
YBL071C	309	110.015	1	0.151015
YOR354C	2079	1880	4256	37.6113
YNL309W	1263	1064	664	10.3681
YMR143W	432	233	44534.9	3175.54
YGR183C	201	24.9909	284	188.804
YGR179C	1221	1022	1141	18.5485
YGR175C	1491	1292	21778	280.046
YAR020C	168	15.9631	0	0
YKR072C	1689	1490	3623.92	40.4079
YNL265C	897	698	1748	41.6064
YKL211C	1455	1256	7141	94.459
YMR192W	2163	1964	1300	10.997
YLR274W	2328	2129	4241	33.0953
YGL043W	930	731	3994	90.7747
YPR189W	4299	4100	4438	17.9836
YDL103C	1434	1235	3416	45.9542
YDL152W	366	167	5	0.497425
YNL196C	897	698	9	0.214221
YHL003C	1236	1037	6140	98.3702
YGL135W	654	455	76898.8	2807.9
YJL155C	1359	1160	1007	14.4227
YHR212W-A	204	26.1481	0	0
YOL132W	1416	1217	51	0.696232
YGL082W	1146	947	2972	52.1402
YNR048W	1182	983	1106	18.6929
YDL134C	1110	911	5682.49	103.632
YHR083W	990	791	2621	55.0509
YLL023C	840	641	1631	42.2737
YGR204W	2841	2642	16165	101.652
YLR202C	327	128.001	21	2.7257
YFR005C	1347	1148	2018	29.2047
YBR216C	2025	1826	2053	18.6794
YGR265W	411	212	10	0.783679
YEL020W-A	264	66.2053	779	195.487
YEL038W	684	485	2576	88.2426
YCR035C	1185	986	5811	97.9147
YLR022C	753	554	4075	122.206
YMR026C	1200	1001	1932	32.0662
YJR016C	1758	1559	66701	710.821
YDR176W	2109	1910	3852	33.5063
YGL004C	1254	1055	1312	20.6612
YDR222W	1248	1049	3208	50.8081
YPR162C	1590	1391	1493	17.8323
YEL076C-A	651	452	0	0
YEL054C	498	299	38595.5	2144.57
YDR020C	699	500	1043	34.6568
YKL165C	2760	2561	4764	30.9055
YPR129W	1050	851	3703	72.2933
YDL091C	1368	1169	1132	16.0881
YJL154C	2835	2636	4542	28.627
YKL164C	1026	827	18000.7	361.626
YDR220C	294	95.0839	4	0.69892
YDR074W	2691	2492	3429	22.8609
YBR240C	1353	1154	185	2.66342
YHR086W-A	162	14.8683	0	0
YDR251W	2493	2294	4215	30.5266
YOL042W	1092	893	1210	22.5117
YHR196W	1728	1529	9956	108.181
YDR494W	1086	887	2253	42.1999
YGL142C	1851	1652	2860	28.7627
YKL151C	1014	815	1884	38.4059
YLL067C	3618	3419	55.0796	0.267649
YPL230W	1176	977	173	2.94188
YOR144C	2376	2177	1967	15.0114
YOR046C	1449	1250	11789	156.69
YLL062C	975	776	200	4.28196
YLR255C	354	155	22	2.35812
YBL056W	1407	1208	9266	127.438
YER089C	1395	1196	3859	53.6065
YDL175C	1035	836	1062	21.1053
YOR336W	4098	3899	3849	16.4009
YKL100W-A	90	7.80345	0	0
YML131W	1098	899	779	14.3963
YNL139C	4794	4595	3970.95	14.3576
YHR192W	837	638	2080	54.1648
YNL313C	2715	2516	7949	52.4899
YCR051W	669	470	4785	169.145
YGR067C	2415	2216	221	1.6569
YHL024W	2142	1943	74	0.632751
YJL185C	882	683	301	7.32183
YBL012C	402	203	0	0
YER071C	381	182	615	56.1407
YOR063W	1164	965	176371	3036.5
YDR524C-B	201	24.9909	18110	12039.6
YDR102C	333	134.001	8	0.991876
YPL076W	843	644	564	14.5501
YIR002C	2982	2783	3977	23.742
YMR294W	1122	923	1238	22.284
YER044C-A	1227	1028	181	2.92523
YIL017C	2766	2567	1393	9.0157
YML110C	924	725	6748	154.636
YPR065W	1107	908	3034	55.5142
YLR288C	1425	1226	1130	15.3131
YHR213W-B	300	101.044	1	0.164424
YJL093C	2076	1877	3157	27.9437
YNR069C	1470	1271	368	4.81035
YLR170C	471	272	968	59.1263
YCR057C	2772	2573	11052	71.3633
YJL160C	864	665	67	1.67389
YBR287W	1284	1085	3829	58.6313
Q0050	2505	2306	13	0.0936609
YDR356W	2835	2636	3472	21.8831
YER077C	2067	1868	2053	18.2594
YDL033C	1254	1055	779	12.2676
YJR083C	930	731	871	19.7959
YDR291W	3234	3035	2901	15.8805
YGR239C	867	668	1056	26.264
YML057C-A	390	191	3	0.260953
YER031C	672	473	6289	220.899
YFR057W	456	257	1	0.0646459
YOR006C	942	743	3142	70.2573
YPR204W	3099	2900	13568.1	77.7311
YNL283C	1512	1313	3045	38.5298
YGR153W	654	455	243	8.87297
YOL032W	741	542	643	19.71
YLR194C	765	566	2784	81.7197
YPR158C-C	1323	1124	2508.98	37.0856
YER168C	1641	1442	3740	43.0904
YML031C-A	336	137	0	0
YDR079C-A	219	33.0557	70	35.1825
YFR032C-A	180	18.5798	1130	1010.44
YJL151C	402	203	2156	176.452
YOR332W	702	503	15578	514.538
YMR181C	465	266	392	24.4838
YOL010W	1104	905	5443	99.9226
YDL042C	1689	1490	1235	13.7707
YNL109W	546	347	12	0.574547
YKR022C	969	770	1697	36.6155
YNL148C	765	566	763	22.3966
YMR318C	1083	884	14818	278.491
YGL078C	1572	1373	15458	187.05
YER142C	891	692	736	17.6704
YIL065C	468	269	998	61.6385
YPL062W	405	206	4	0.322602
YKR074W	468	269	2220	137.112
YNL099C	717	518	2287	73.3518
YKL201C	3537	3338	2065	10.278
YPR083W	1740	1541	1337	14.4146
YBL033C	1038	839	2559	50.6737
YDL159W-A	132	10.8985	0	0
YCL057W	2139	1940	5580	47.7867
YHR102W	3243	3044	2396	13.0772
YDR117C	1698	1499	3294	36.5087
YLR245C	429	230	276	19.9368
YNL198C	303	104.031	40	6.38809
YLR185W	267	68.9638	10037	2418
YGL216W	2418	2219	1567	11.7324
YPL254W	1467	1268	2390	31.315
YNL100W	705	506	1693	55.5879
YPL184C	1839	1640	3714	37.6246
YDR492W	951	752	4507	99.5735
YER006W	1563	1364	15165	184.715
YOL114C	609	410	141	5.71359
YNL288W	1122	923	2772	49.896
YGR096W	945	746	297	6.61442
YER132C	5262	5063	1861	6.10678
YJL008C	1707	1508	17426	191.986
YHR202W	1809	1610	622	6.41858
YJR041C	3525	3326	6099	30.4657
YHR094C	1713	1514	30048	329.734
YKR045C	552	353	244	11.4839
YPR140W	1146	947	1523	26.7192
YPR029C	2499	2300	6206	44.8289
YNL318C	1623	1424	3	0.0350014
YDR276C	168	15.9631	717	746.236
YHR165C	7242	7043	5478	12.9223
YLL014W	327	128.001	2455	318.648
YOR272W	1383	1184	9464	132.8
YLL056C	897	698	304	7.2359
YOL040C	429	230	41256	2980.12
YGR143W	2316	2117	2758	21.6445
YPL165C	1122	923	26	0.468
YNR026C	1416	1217	2987	40.7773
YLR120W-A	102	8.50096	0	0
YOR203W	354	155	35	3.75155
YBL013W	1206	1007	193	3.18421
YER038W-A	381	182	11	1.00414
YMR013W-A	81	7.3499	0	0
YOR302W	78	7.21013	0	0
YGR122W	1209	1010	1197	19.6901
YLR076C	423	224	13	0.964205
YGR221C	1869	1670	904	8.99344
YLL018C	1674	1475	17785	200.325
YDR275W	708	509	1075	35.0885
YDR295C	2025	1826	1822	16.5776
YHR140W	720	521	125	3.98608
YKL127W	1713	1514	7751	85.0562
YJL131C	1071	872	990	18.8622
YOR241W	1647	1448	5777	66.2839
YDR382W	333	134.001	34064	4223.41
YDR495C	3036	2837	2138	12.5205
YOL129W	555	356	4225	197.175
YNL102W	4407	4208	4347	17.1628
YML014W	840	641	2096	54.326
YDR237W	879	680	1959	47.863
YOR343W-A	1317	1118	0	0
YKR009C	2703	2504	691	4.58477
YGL006W-A	111	9.10829	0	0
YJR129C	1020	821	832	16.8366
YPR039W	336	137	0	0
YPR024W	2244	2045	5793	47.0635
YOR289W	756	557	460	13.7207
YLR259C	1719	1520	22357	244.368
YIL102C	306	107.022	0	0
YOR229W	1404	1205	1128	15.5524
YKR049C	402	203	548	44.8496
YKL073W	2646	2447	6396	43.4259
YDR496C	1971	1772	15653	146.76
YBL070C	321	122.003	1	0.136177
YPL042C	1668	1469	2451	27.7202
YJL133W	945	746	2384	53.0935
YOL077W-A	207	27.3759	497	301.622
YCL040W	1503	1304	5614	71.5268
YPL145C	1305	1106	10296	154.663
YDL146W	1476	1277	1021	13.2834
YDR100W	432	233	1393	99.3275
YJR004C	1953	1754	1011	9.57625
YBR186W	1695	1496	19	0.211007
YKL137W	336	137	601	72.8831
Q0160	708	509	58	1.89315
YDR098C-A	1323	1124	459.847	6.79706
YFR041C	888	689	2434	58.6915
YLR133W	1749	1550	2069	22.177
YKL006C-A	294	95.0839	640	111.827
YPR192W	918	719	42	0.970498
YMR189W	3105	2906	7068	40.4087
YOR137C	1869	1670	1213	12.0675
YNL215W	963	764	2563	55.7352
YDL105W	1209	1010	782	12.8635
YOR161W-A	81	7.3499	0	0
YDR111C	1524	1325	2475	31.0337
YCL029C	1323	1124	1674	24.7436
YDR172W	2058	1859	24896	222.497
YPL064C	906	707	1895	44.5312
YML054C-A	159	14.3664	0	0
YNL085W	2493	2294	12402	89.8199
YAL031W-A	309	110.015	1	0.151015
YDL230W	1008	809	1078	22.1383
YFR025C	1008	809	3263	67.0105
YHR093W	549	350	0	0
YOR050C	348	149	2	0.223007
YNL264C	1053	854	1822	35.4458
YGL051W	705	506	43.7015	1.43489
YBL038W	699	500	1501	49.8752
YHR148W	552	353	1717	80.8109
YPL166W	642	443	181	6.78811
YIL165C	360	161	548	56.5495
YJL005W	6081	5882	4565	12.8941
YDR103W	2754	2555	2374	15.437
YNL130C-A	147	12.6175	0	0
YAR050W	4614	4415	223.318	0.840363
YPL026C	1509	1310	3486	44.211
YJR006W	1464	1265	2429	31.9015
YLR044C	1692	1493	311941	3471.25
YJL115W	840	641	2897	75.087
YLR262C	648	449	1860.35	68.8372
YDR386W	1899	1700	1233	12.05
YJL099W	2241	2042	1058	8.60804
YLR422W	5799	5600	3438	10.1998
YJR154W	1041	842	361	7.1231
YNL333W	897	698	637.409	15.1718
YFR010W	1500	1301	7426	94.8313
YJL161W	543	344	154	7.43766
YJR097W	519	320	843	43.7675
YIR021W	1092	893	1355	25.2094
YJR046W	1815	1616	2288	23.5228
YPR103W	864	665	9961	248.86
YBL088C	8364	8165	2829	5.7564
YJR122W	1494	1295	1298	16.6525
YOR390W	1128	929	1034.66	18.5037
YML105C	822	623	4424	117.978
YCR047W-A	207	27.3759	0	0
YDL245C	1704	1505	1.27938	0.0141233
YEL049W	363	164	9.7574	0.988472
YKL035W	1500	1301	11249	143.652
YMR056C	930	731	404	9.18202
YDR141C	5097	4898	3501	11.8754
YGL171W	1695	1496	6803	75.5515
YLR115W	2580	2381	2416	16.8582
YOR373W	2556	2357	1385	9.76257
YOL096C	939	740	961	21.5757
YGR249W	1371	1172	78	1.10571
YLR235C	399	200	1	0.08307
YAR035W	2064	1865	193	1.7193
YGR198W	2454	2255	4636	34.1563
YBR081C	3999	3800	5056	22.1054
YJR026W	1323	1124	1.91883e-05	2.83625e-07
YNR022C	420	221	1273	95.6996
YPL167C	4515	4316	1334	5.1351
YDR034C	2373	2174	3317	25.349
YBR033W	2760	2561	82	0.531959
YGR291C	222	34.6815	0	0
YPL186C	915	716	283	6.56671
YBL084C	2277	2078	2267	18.1251
YOR352W	1032	833	988	19.7054
YDL030W	1593	1394	1705	20.3206
YLR406C-A	150	13.0193	0	0
YAL013W	1218	1019	1388	22.6303
YLR294C	330	131.001	656	83.1962
YBR012C	420	221	212	15.9374
YJL031C	984	785	2170	45.9266
YKR084C	1836	1637	5814	59.0066
YDL104C	1224	1025	589	9.54697
YHR175W	570	371	1311	58.7088
YGR174W-A	87	7.64624	0	0
YBL008W-A	240	46.2784	1	0.359001
YBR002C	861	662	2973	74.6124
YBR246W	1164	965	2146	36.9468
YDR119W-A	201	24.9909	3	1.99441
YHR121W	564	365	3091	140.696
YEL017W	1014	815	1495	30.476
YDL067C	180	18.5798	271	242.328
YKL180W	555	356	52160.8	2434.27
YGR037C	264	66.2053	4054	1017.34
YML123C	1764	1565	412	4.37378
YDR280W	918	719	3698	85.45
YBR191W	483	284	56159.7	3285.34
YGL083W	2415	2216	1478	11.081
YML133W-B	483	284	1.27801	0.0747634
YMR229C	5190	4991	21880	72.834
YAL068C	363	164	0	0
YAL060W	1149	950	6052	105.84
YCL036W	1701	1502	4893	54.1227
YIL156W	3216	3017	1567	8.62915
YPL046C	300	101.044	179	29.4319
YDL206W	2289	2090	1168	9.28476
YCR019W	1092	893	1185	22.0466
YGR025W	303	104.031	49	7.82541
YIL072W	1818	1619	158	1.62138
Q0060	1248	1049	8.02641	0.127122
YDL122W	2430	2231	11211	83.487
YPL136W	369	170	8	0.781835
YBR218C	3543	3344	12370.3	61.4593
YJL207C	6045	5846	5965	16.9522
YBL069W	1290	1091	1885.25	28.709
YOR361C	2292	2093	25800	204.797
YGR050C	357	158	164	17.2449
YKR029C	2256	2057	2531	20.4424
YML031W	1968	1769	5306	49.8326
YNR014W	639	440	123	4.64437
YBL035C	2118	1919	1697	14.692
YBR166C	1359	1160	3669	52.5489
YHR087W	336	137	783	94.9542
YDR151C	978	779	1819	38.7944
YGL026C	2124	1925	19393	167.374
YDR271C	372	173	8	0.768277
YDR433W	441	242	1237.51	84.9589
YER047C	2694	2495	1755	11.6864
YEL050C	1182	983	2428	41.0364
YKL136W	399	200	1	0.08307
YGL036W	2730	2531	3075	20.1849
YIL093C	795	596	1270	35.4023
YDL087C	786	587	545	15.4253
YPL135W	498	299	2931	162.862
YOR326W	4725	4526	17677	64.8886
YNL195C	786	587	143	4.04736
YBR143C	1314	1115	29030	432.56
YDR374W-A	270	71.7636	187	43.2924
YNR068C	819	620	317	8.49458
YJR064W	1689	1490	16521	184.215
YPL074W	2265	2066	2884	23.192
YLR426W	981	782	1093	23.2214
YGR035W-A	222	34.6815	0	0
YOR276W	486	287	8515	492.92
YCL058C	459	260	15	0.9585
YGR261C	2430	2231	6186	46.0664
YBL102W	648	449	2797	103.495
YGR049W	564	365	585	26.6279
YLR335W	2163	1964	7832	66.253
YGL053W	714	515	854.246	27.5581
YHR156C	1023	824	586	11.8153
YIR012W	1296	1097	10735	162.581
YDR129C	1929	1730	16176	155.346
YLL026W	2727	2528	11800	77.5495
YLR056W	1098	899	18360	339.303
