target_id	length	eff_length	est_counts	tpm
YOL102C	693	494	1662	56.647
YBR062C	543	344	1036	50.7077
YBR169C	2082	1883	2995	26.7805
YFR019W	6837	6638	3893.07	9.8748
YDR004W	1383	1184	1616	22.9807
YER076C	909	710	647	15.3433
YBR126W-B	144	12.2368	0	0
YBR210W	429	230	1015	74.3038
YPL206C	966	767	3477	76.3277
YJL170C	630	431	528	20.6267
YKR073C	321	122.003	36	4.96825
YNL322C	942	743	6207	140.658
YBL100W-C	120	9.80347	0	0
YHR155W	3687	3488	2539	12.2563
YNR043W	1191	992	7902	134.121
YLR083C	2004	1805	12648	117.982
YBR223W-A	120	9.80347	0	0
YGR082W	552	353	3737	178.247
YER004W	696	497	3859	130.735
YNL232W	879	680	3676	91.0205
YMR251W-A	180	18.5798	2144	1942.93
YNL209W	1842	1643	116076	1189.54
YDR037W	1776	1577	61495	656.57
YHR153C	597	398	184	7.78409
YKR055W	876	677	1074	26.7109
YPR016C	738	539	10042	313.693
YOR316C	1320	1121	3609	54.2068
YLR060W	1788	1589	27661	293.101
YNL178W	723	524	97816	3143.05
YHR206W	1869	1670	5171	52.1352
YPL090C	711	512	79334.4	2608.94
YLR132C	873	674	847	21.1591
YNL025C	972	773	833	18.1442
YDR483W	1329	1130	14235	212.105
YPR027C	834	635	8	0.212124
YPL067C	597	398	545	23.0561
YCR026C	2229	2030	3819	31.6757
YDL214C	2100	1901	136	1.20456
YLR326W	723	524	931	29.9152
YMR080C	2916	2717	9001	55.7794
YBL082C	1377	1178	2766.2	39.5377
YGL092W	3954	3755	9352	41.9341
YGL159W	1113	914	1581	29.1245
YDL017W	1524	1325	1244	15.808
YGL218W	651	452	2	0.0745014
YDR527W	1320	1121	5120	76.9019
YBR093C	1404	1205	500.516	6.99364
YGL138C	1038	839	4	0.0802733
YDR391C	699	500	1085	36.537
YOR131C	657	458	1434	52.7177
YDR345C	1704	1505	61427.9	687.23
YBR015C	1794	1595	9411	99.3454
YLR303W	1335	1136	0	0
YIL151C	3357	3158	4371	23.3046
YDL185C-A	228	38.1945	1	0.440831
YLR016C	615	416	967	39.1387
YLR127C	2562	2363	1413	10.0682
YOL116W	1149	950	1440	25.5218
YJL222W	4650	4451	2130.19	8.05813
YPL155C	2121	1922	2107	18.458
YKR012C	378	179	30	2.8219
YNL186W	2379	2180	10244	79.1199
YFR024C-A	1380	1181	7718	110.034
YPR110C	1008	809	15645	325.612
YLR097C	1035	836	1557	31.3585
YDR210C-C	1323	1124	1.89305	0.0283576
YNL324W	396	197	7	0.59828
YMR238W	1377	1178	4191	59.9025
YCR034W	1044	845	11385	226.855
YCR106W	2499	2300	1413	10.344
YLR414C	792	593	3213	91.2282
YDR392W	1014	815	1609	33.2408
YIL035C	1119	920	5243	95.9544
YBL032W	1146	947	6426	114.252
YML049C	4086	3887	4817	20.8658
YDR416W	2580	2381	2789	19.7225
YDL247W-A	75	7.07558	0	0
YKL083W	615	416	26	1.05233
YDL108W	921	722	1504	35.0739
YBL022C	3402	3203	11145	58.5863
YGR176W	348	149	4	0.452008
YMR240C	1311	1112	1526	23.1059
YIL089W	618	419	104	4.17919
YPR052C	282	83.2735	2917.79	589.957
YGL071W	2073	1874	3184	28.6073
YPR159C-A	102	8.50096	0	0
YGR219W	342	143	0	0
YPL115C	3387	3188	4433	23.4127
YBL063W	3336	3137	2185	11.7276
YMR049C	2424	2225	14285	108.099
YMR045C	5268	5069	16730.9	55.5739
YIL046W	1923	1724	2618	25.5685
YMR292W	417	218	2109	162.889
YDR243C	1767	1568	1641	17.6212
YDL008W	498	299	787	44.3176
YNL126W	2541	2342	2336	16.7942
YNR017W	669	470	4583	164.182
YOR383C	615	416	541	21.8966
YOR246C	993	794	5741	121.742
YLR095C	2439	2240	3885	29.2022
YNL050C	813	614	2062	56.5449
YOR115C	807	608	2114	58.5429
YCR100C	951	752	331	7.41111
YNL096C	573	374	24826	1117.66
YLL034C	2514	2315	8684	63.1599
YHR019C	1665	1466	33658	386.569
YLR075W	666	467	115332	4158.2
YDL220C	2775	2576	1170	7.64738
YKL033W-A	711	512	4480	147.327
YNL123W	2994	2795	11089	66.8011
YPL084W	2535	2336	3561	25.6668
YNL162W-A	219	33.0557	172	87.6104
YMR122W-A	255	58.2335	7488	2165.04
YGR260W	1605	1406	12564	150.458
YFR031C-A	765	566	68282.3	2031.25
YDR012W	1089	890	53246.1	1007.33
YOR113W	2745	2546	840	5.55512
YCL005W	771	572	1349	39.709
YLR417W	1701	1502	1372	15.38
YIR003W	2040	1841	3004	27.4738
YJR146W	354	155	9	0.97765
YLR390W	339	140	587	70.5963
YBR233W-A	285	86.2066	423	82.6177
YKL022C	2523	2324	2539	18.395
YHR157W	549	350	79	3.80042
YAL014C	768	569	1664	49.2395
YOL072W	1368	1169	1407	20.2653
YPL239W	603	404	3873	161.413
YJR055W	495	296	580	32.992
YBR179C	2568	2369	2787	19.8082
YLR226W	1188	989	1808	30.7805
YFR048W	1989	1790	2495	23.4688
YBR230W-A	201	24.9909	110	74.1112
YIL074C	1410	1211	5411.61	75.2411
YGR031W	1029	830	1643	33.3298
YOR322C	2457	2258	4669	34.8155
YDL145C	3606	3407	22643	111.901
YOR033C	2109	1910	2576	22.7083
YKR077W	1092	893	1166	21.9847
YNL284C-A	1323	1124	0	0
YPR088C	1626	1427	10557	124.563
YPR063C	423	224	3633	273.08
YJR013W	1212	1013	1891	31.4308
YKL046C	1350	1151	8125	118.856
YER107C	1098	899	3914	73.3051
YKL024C	615	416	4382	177.358
YPR054W	1167	968	51	0.88709
YMR075W	2055	1856	2384	21.6272
YMR012W	3834	3635	27800	128.77
YLR377C	1047	848	27	0.536094
YBR262C	321	122.003	897	123.792
YDR088C	1149	950	1391	24.6534
YDR118W	1959	1760	1163	11.126
YEL030W	1935	1736	675	6.54677
YIR034C	1122	923	4160	75.8865
YKL008C	1257	1058	5148	81.9267
YMR291W	1761	1562	1885	20.319
YML011C	534	335	488	24.5272
YPL048W	1248	1049	12283	197.152
YIL159W	4128	3929	2072	8.87934
YGL120C	2304	2105	16348	130.763
YCL048W	1392	1193	18	0.254042
YAR008W	828	629	1393	37.2884
YER179W	1005	806	88	1.83832
YGL116W	1833	1634	3137	32.3248
YJR047C	474	275	137.044	8.39071
YKL219W	1224	1025	1911.88	31.4058
YPR126C	309	110.015	6	0.918271
YMR001C	2118	1919	4611	40.4569
YGL227W	2877	2678	1820	11.4428
YLR406C	342	143	12088	1423.28
YDR506C	1827	1628	973	10.0631
YER135C	393	194	3	0.260371
YDR299W	1605	1406	8305	99.4551
YOR223W	879	680	612	15.1536
YBR298C	1845	1646	537	5.4931
YLR001C	2589	2390	2581	18.1829
YAL003W	621	422	65608	2617.68
YHR185C	714	515	18	0.588489
YPL049C	1359	1160	5723	83.0689
YBR187W	843	644	8787	229.735
YBL111C	2004	1805	318.518	2.97119
YKL159C	636	437	475	18.3014
YNL260C	597	398	1028	43.4893
YLR154W-B	165	15.3999	0	0
YJL210W	816	617	1526	41.643
YBL015W	1581	1382	1806	22.003
YAL054C	2142	1943	385	3.33627
YCR097W-A	267	68.9638	0	0
YMR119W	1875	1676	2801.78	28.1471
YDL020C	1596	1397	2944	35.4825
YDR174W	741	542	8269	256.878
YBR055C	2700	2501	4161	28.0128
YIL018W	765	566	98994.7	2944.89
YJL105W	1683	1484	59	0.669408
YGR040W	1107	908	1839	34.1011
YJR103W	1737	1538	4055	44.3923
YLL037W	381	182	8	0.740102
YOR191W	4860	4661	5605	20.2474
YOR013W	471	272	219.381	13.5801
YGL210W	669	470	2065	73.9767
YML036W	546	347	952	46.1934
YOL134C	390	191	0	0
YFL051C	483	284	6	0.355718
YJL205C	162	14.8683	14	15.854
YLR293C	660	461	30367	1109.11
YDR413C	576	377	11	0.491274
YHR031C	2172	1973	2854	24.3557
YLR149C-A	87	7.64624	0	0
YJR118C	612	413	2538	103.47
YIR040C	333	134.001	0	0
YLR177W	1887	1688	1213	12.0993
YMR031W-A	327	128.001	0	0
YBL005W-B	5268	5069	17844.7	59.2734
YGR279C	1161	962	19743	345.55
YBR290W	966	767	2361	51.8291
YGL123W	765	566	133104	3959.57
YOL115W	1755	1556	3330	36.0336
YOR231W	1527	1328	2153	27.2972
YMR062C	1326	1127	12850	191.978
YPL176C	2352	2153	3700	28.9355
YJR134C	2124	1925	4324	37.8205
YLL051C	2139	1940	3488	30.2725
YDL094C	510	311	15	0.812089
YLR119W	642	443	746	28.3536
YIL064W	774	575	3137	91.8585
YDR165W	1335	1136	8556	126.813
YNL142W	1500	1301	845	10.9358
YMR222C	672	473	1392	49.5508
YHR144C	939	740	1889	42.9807
YPL198W	735	536	12362.6	388.347
YBR178W	375	176	3	0.287
YNL311C	2292	2093	2699	21.7123
YLR242C	966	767	901	19.7789
YER057C	390	191	3546	312.592
YML029W	2517	2318	2732	19.8445
YCR087C-A	462	263	1666	106.658
YLR337C	2454	2255	3101	23.1541
YAL033W	522	323	1114	58.0705
YNR060W	2160	1961	169	1.45105
YLR333C	327	128.001	13710.6	1803.49
YGL087C	414	215	1674	131.096
YML037C	1023	824	372	7.60131
YDL101C	1542	1343	1412	17.7024
YDR195W	1602	1403	1684	20.2096
YDR322W	1104	905	2221	41.3212
YDL102W	3294	3095	4308	23.4362
YOR170W	306	107.022	1	0.157326
YGR276C	1662	1463	3954	45.5056
YBR126C	1488	1289	11621	151.797
YJL081C	1470	1271	5773	76.4767
YLR363W-A	258	60.8345	707	195.678
YGR076C	474	275	847	51.8589
YMR075C-A	366	167	3	0.302467
YCR020C-A	267	68.9638	374	91.3111
YDL141W	2073	1874	3058	27.4752
YNL114C	372	173	15	1.45988
YML010W	3192	2993	13798.5	77.6242
YDR463W	1560	1361	4353	53.8522
YHR054C	1065	866	1302.89	25.3315
YPL168W	1293	1094	1099	16.9143
YDR328C	585	386	4243	185.08
YDR344C	444	245	63	4.3296
YGR021W	873	674	1406	35.1235
YPL237W	858	659	22174	566.541
YKR056W	1920	1721	7746	75.7826
YMR224C	2079	1880	1586	14.2042
YPR105C	2586	2387	4882	34.4364
YKL030W	606	407	16	0.661909
YPL083C	1404	1205	1688	23.5862
YBL059C-A	330	131.001	527	67.7344
YAL016C-A	315	116.007	8	1.16112
YMR172W	2160	1961	2679	23.0021
YHR021C	249	53.2273	17771	5621.47
YGL217C	342	143	1	0.117743
YOL140W	1272	1073	3555	55.7844
YGL107C	1941	1742	3055	29.5281
YGR128C	2142	1943	10635	92.159
YNR020C	813	614	1054	28.9031
YOR206W	2133	1934	16183	140.888
YPR017C	432	233	496	35.8425
YDL132W	2448	2249	7036	52.6756
YER137C-A	1323	1124	9.03073e-05	1.35279e-06
YNR039C	1818	1619	2666	27.7259
YAL063C	3969	3770	186.433	0.832634
YFR016C	3702	3503	6753	32.4586
YGL193C	312	113.011	304	45.2926
YCR010C	852	653	43	1.10874
YDR283C	4980	4781	4473	15.7526
YBL071C	309	110.015	2	0.30609
YOR354C	2079	1880	4377	39.2005
YNL309W	1263	1064	911	14.4162
YMR143W	432	233	38049.7	2749.59
YGR183C	201	24.9909	236	159.002
YGR179C	1221	1022	1145	18.8637
YGR175C	1491	1292	20339	265.057
YAR020C	168	15.9631	0	0
YKR072C	1689	1490	4505.88	50.9174
YNL265C	897	698	1628	39.271
YKL211C	1455	1256	8284	111.051
YMR192W	2163	1964	1806	15.4828
YLR274W	2328	2129	4544	35.9365
YGL043W	930	731	4552	104.847
YPR189W	4299	4100	5180	21.2725
YDL103C	1434	1235	4090	55.7608
YDL152W	366	167	21	2.11727
YNL196C	897	698	12	0.289467
YHL003C	1236	1037	6253	101.527
YGL135W	654	455	64397.2	2383.02
YJL155C	1359	1160	1068	15.5019
YHR212W-A	204	26.1481	0	0
YOL132W	1416	1217	63	0.871611
YGL082W	1146	947	2958	52.5922
YNR048W	1182	983	1203	20.6056
YDL134C	1110	911	5337.18	98.643
YHR083W	990	791	3784	80.5467
YLL023C	840	641	2112	55.4765
YGR204W	2841	2642	21256	135.463
YLR202C	327	128.001	43	5.65622
YFR005C	1347	1148	2026	29.7146
YBR216C	2025	1826	2211	20.3874
YGR265W	411	212	19	1.509
YEL020W-A	264	66.2053	692	175.989
YEL038W	684	485	2472	85.8182
YCR035C	1185	986	5101	87.1066
YLR022C	753	554	3975	120.809
YMR026C	1200	1001	1953	32.8504
YJR016C	1758	1559	78408	846.812
YDR176W	2109	1910	4396	38.7523
YGL004C	1254	1055	1539	24.5617
YDR222W	1248	1049	4630	74.3153
YPR162C	1590	1391	1974	23.8942
YEL076C-A	651	452	0	0
YEL054C	498	299	35643.2	2007.14
YDR020C	699	500	1110	37.3788
YKL165C	2760	2561	4629	30.4334
YPR129W	1050	851	4886	96.6711
YDL091C	1368	1169	1347	19.4011
YJL154C	2835	2636	5718	36.5234
YKL164C	1026	827	24377.5	496.314
YDR220C	294	95.0839	6	1.06247
YDR074W	2691	2492	4978	33.6341
YBR240C	1353	1154	230	3.35579
YHR086W-A	162	14.8683	0	0
YDR251W	2493	2294	5555	40.7721
YOL042W	1092	893	1297	24.4546
YHR196W	1728	1529	8985	98.9426
YDR494W	1086	887	2359	44.7793
YGL142C	1851	1652	2749	28.018
YKL151C	1014	815	2031	41.959
YLL067C	3618	3419	176.276	0.868094
YPL230W	1176	977	312	5.37691
YOR144C	2376	2177	1941	15.012
YOR046C	1449	1250	12700	171.067
YLL062C	975	776	236	5.12063
YLR255C	354	155	21	2.28118
YBL056W	1407	1208	9437	131.535
YER089C	1395	1196	4653	65.505
YDL175C	1035	836	1230	24.7726
YOR336W	4098	3899	4569	19.7306
YKL100W-A	90	7.80345	0	0
YML131W	1098	899	739	13.8407
YNL139C	4794	4595	4969.15	18.2083
YHR192W	837	638	2085	55.0248
YNL313C	2715	2516	8747	58.5358
YCR051W	669	470	4587	164.325
YGR067C	2415	2216	282	2.14265
YHL024W	2142	1943	114	0.987882
YJL185C	882	683	455	11.2167
YBL012C	402	203	2	0.165885
YER071C	381	182	653	60.4108
YOR063W	1164	965	197849	3452.07
YDR524C-B	201	24.9909	14808	9976.72
YDR102C	333	134.001	16	2.01042
YPL076W	843	644	662	17.3079
YIR002C	2982	2783	4244	25.6765
YMR294W	1122	923	1264	23.0578
YER044C-A	1227	1028	221	3.6197
YIL017C	2766	2567	1666	10.9275
YML110C	924	725	7113	165.191
YPR065W	1107	908	4362	80.8859
YLR288C	1425	1226	1210	16.6176
YHR213W-B	300	101.044	0.5	0.0833169
YJL093C	2076	1877	3422	30.6965
YNR069C	1470	1271	431	5.70959
YLR170C	471	272	924	57.1974
YCR057C	2772	2573	12781	83.6369
YJL160C	864	665	59	1.49384
YBR287W	1284	1085	4543	70.4995
Q0050	2505	2306	16	0.116824
YDR356W	2835	2636	3395	21.6854
YER077C	2067	1868	2172	19.5774
YDL033C	1254	1055	958	15.2892
YJR083C	930	731	974	22.4344
YDR291W	3234	3035	3005	16.6709
YGR239C	867	668	1260	31.759
YML057C-A	390	191	4	0.352614
YER031C	672	473	6124	217.995
YFR057W	456	257	0	0
YOR006C	942	743	2951	66.8734
YPR204W	3099	2900	16092.1	93.4301
YNL283C	1512	1313	3909	50.1272
YGR153W	654	455	280	10.3614
YOL032W	741	542	886	27.5237
YLR194C	765	566	3549	105.575
YPR158C-C	1323	1124	2684.85	40.2186
YER168C	1641	1442	3575	41.743
YML031C-A	336	137	1	0.1229
YDR079C-A	219	33.0557	61	31.0711
YFR032C-A	180	18.5798	886	802.909
YJL151C	402	203	2243	186.04
YOR332W	702	503	18347	614.144
YMR181C	465	266	649	41.0805
YOL010W	1104	905	4864	90.4936
YDL042C	1689	1490	1625	18.3628
YNL109W	546	347	12	0.58227
YKR022C	969	770	1729	37.8074
YNL148C	765	566	733	21.8052
YMR318C	1083	884	13646	259.912
YGL078C	1572	1373	15928	195.328
YER142C	891	692	757	18.4189
YIL065C	468	269	948	59.3375
YPL062W	405	206	9	0.735611
YKR074W	468	269	2105	131.757
YNL099C	717	518	2552	82.9514
YKL201C	3537	3338	2469	12.454
YPR083W	1740	1541	1216	13.2863
YBL033C	1038	839	2494	50.0504
YDL159W-A	132	10.8985	0	0
YCL057W	2139	1940	7983	69.2847
YHR102W	3243	3044	3281	18.1482
YDR117C	1698	1499	3241	36.4041
YLR245C	429	230	351	25.6952
YNL198C	303	104.031	109	17.6415
YLR185W	267	68.9638	8929	2179.99
YGL216W	2418	2219	2120	16.0861
YPL254W	1467	1268	2445	32.4663
YNL100W	705	506	1688	56.1688
YPL184C	1839	1640	4889	50.1937
YDR492W	951	752	4226	94.6203
YER006W	1563	1364	14114	174.224
YOL114C	609	410	134	5.50293
YNL288W	1122	923	3147	57.4074
YGR096W	945	746	380	8.57665
YER132C	5262	5063	2655	8.82936
YJL008C	1707	1508	17848	199.279
YHR202W	1809	1610	767	8.02126
YJR041C	3525	3326	6825	34.5504
YHR094C	1713	1514	40919.3	455.066
YKR045C	552	353	332	15.8357
YPR140W	1146	947	1940	34.4925
YPR029C	2499	2300	6410	46.9249
YNL318C	1623	1424	8	0.0945917
YDR276C	168	15.9631	866	913.426
YHR165C	7242	7043	6439	15.3934
YLL014W	327	128.001	2354	309.645
YOR272W	1383	1184	8826	125.512
YLL056C	897	698	331	7.98446
YOL040C	429	230	56974	4170.82
YGR143W	2316	2117	3165	25.1725
YPL165C	1122	923	22	0.401323
YNR026C	1416	1217	2915	40.3293
YLR120W-A	102	8.50096	0	0
YOR203W	354	155	24	2.60707
YBL013W	1206	1007	222	3.7119
YER038W-A	381	182	22	2.03528
YMR013W-A	81	7.3499	0	0
YOR302W	78	7.21013	0	0
YGR122W	1209	1010	1209	20.1548
YLR076C	423	224	25	1.87916
YGR221C	1869	1670	1338	13.49
YLL018C	1674	1475	22567	257.605
YDR275W	708	509	1208	39.9597
YDR295C	2025	1826	2187	20.1661
YHR140W	720	521	146	4.71833
YKL127W	1713	1514	8170	90.8592
YJL131C	1071	872	1079	20.8342
YOR241W	1647	1448	5817	67.64
YDR382W	333	134.001	31788	3994.2
YDR495C	3036	2837	2282	13.5434
YOL129W	555	356	4505	213.068
YNL102W	4407	4208	5844	23.3834
YML014W	840	641	2405	63.1728
YDR237W	879	680	1928	47.7387
YOR343W-A	1317	1118	0	0
YKR009C	2703	2504	735	4.94226
YGL006W-A	111	9.10829	0	0
YJR129C	1020	821	899	18.437
YPR039W	336	137	0	0
YPR024W	2244	2045	7529	61.9893
YOR289W	756	557	549	16.5955
YLR259C	1719	1520	33264	368.471
YIL102C	306	107.022	0	0
YOR229W	1404	1205	1331	18.5979
YKR049C	402	203	548	45.4525
YKL073W	2646	2447	6609	45.4752
YDR496C	1971	1772	14934	141.901
YBL070C	321	122.003	3	0.414021
YPL042C	1668	1469	2243	25.7087
YJL133W	945	746	2433	54.9131
YOL077W-A	207	27.3759	494	303.831
YCL040W	1503	1304	9628	124.317
YPL145C	1305	1106	10622	161.705
YDL146W	1476	1277	1159	15.2815
YDR100W	432	233	1543	111.502
YJR004C	1953	1754	1460	14.0151
YBR186W	1695	1496	33	0.371411
YKL137W	336	137	579	71.159
Q0160	708	509	82	2.71249
YDR098C-A	1323	1124	655.076	9.81292
YFR041C	888	689	2435	59.5049
YLR133W	1749	1550	2750	29.8727
YKL006C-A	294	95.0839	636	112.622
YPR192W	918	719	38	0.889872
YMR189W	3105	2906	10896	63.1312
YOR137C	1869	1670	1428	14.3974
YNL215W	963	764	2647	58.3356
YDL105W	1209	1010	819	13.6532
YOR161W-A	81	7.3499	0	0
YDR111C	1524	1325	2636	33.4967
YCL029C	1323	1124	1970	29.5102
YDR172W	2058	1859	28201	255.422
YPL064C	906	707	1924	45.8204
YML054C-A	159	14.3664	0	0
YNL085W	2493	2294	13901	102.029
YAL031W-A	309	110.015	1	0.153045
YDL230W	1008	809	1176	24.4755
YFR025C	1008	809	3285	68.3691
YHR093W	549	350	1	0.0481066
YOR050C	348	149	3	0.339006
YNL264C	1053	854	2264	44.6366
YGL051W	705	506	40.7727	1.35673
YBL038W	699	500	1517	51.0844
YHR148W	552	353	1867	89.0518
YPL166W	642	443	194	7.37345
YIL165C	360	161	525	54.9043
YJL005W	6081	5882	5990	17.1465
YDR103W	2754	2555	3124	20.587
YNL130C-A	147	12.6175	0	0
YAR050W	4614	4415	299.73	1.14307
YPL026C	1509	1310	3005	38.623
YJR006W	1464	1265	2866	38.1468
YLR044C	1692	1493	381157	4298.5
YJL115W	840	641	3425	89.9654
YLR262C	648	449	1780.52	66.7686
YDR386W	1899	1700	1282	12.6973
YJL099W	2241	2042	1255	10.3481
YLR422W	5799	5600	4001	12.0297
YJR154W	1041	842	435	8.69861
YNL333W	897	698	584.361	14.0961
YFR010W	1500	1301	7646	98.9532
YJL161W	543	344	162	7.9292
YJR097W	519	320	729	38.3575
YIR021W	1092	893	1354	25.5294
YJR046W	1815	1616	2979	31.0386
YPR103W	864	665	10066	254.864
YBL088C	8364	8165	3507	7.2319
YJR122W	1494	1295	1377	17.9035
YOR390W	1128	929	1067.17	19.3416
YML105C	822	623	4336	117.186
YCR047W-A	207	27.3759	0	0
YDL245C	1704	1505	2.27874	0.0254936
YEL049W	363	164	4.30695	0.44218
YKL035W	1500	1301	16162	209.166
YMR056C	930	731	435	10.0195
YDR141C	5097	4898	4921	16.9164
YGL171W	1695	1496	6644	74.7775
YLR115W	2580	2381	3272	23.138
YOR373W	2556	2357	1848.1	13.202
YOL096C	939	740	963	21.9113
YGR249W	1371	1172	210	3.01693
YLR235C	399	200	1	0.0841866
YAR035W	2064	1865	243	2.19382
YGR198W	2454	2255	5316	39.6928
YBR081C	3999	3800	5226	23.1557
YJR026W	1323	1124	9.03073e-05	1.35279e-06
YNR022C	420	221	1183	90.1292
YPL167C	4515	4316	1554	6.06237
YDR034C	2373	2174	3889	30.1197
YBR033W	2760	2561	110	0.723196
YGR291C	222	34.6815	0	0
YPL186C	915	716	296	6.96068
YBL084C	2277	2078	2518.15	20.4037
YOR352W	1032	833	984	19.8895
YDL030W	1593	1394	1744	21.0648
YLR406C-A	150	13.0193	0	0
YAL013W	1218	1019	1892	31.2622
YLR294C	330	131.001	641	82.3866
YBR012C	420	221	222	16.9135
YJL031C	984	785	2288	49.0749
YKR084C	1836	1637	6000	61.7128
YDL104C	1224	1025	572	9.39604
YHR175W	570	371	1665	75.5637
YGR174W-A	87	7.64624	0	0
YBL008W-A	240	46.2784	3	1.09148
YBR002C	861	662	3015	76.6835
YBR246W	1164	965	3015	52.6057
YDR119W-A	201	24.9909	5	3.36869
YHR121W	564	365	3134	144.57
YEL017W	1014	815	2232	46.1115
YDL067C	180	18.5798	181	164.025
YKL180W	555	356	60680.2	2869.92
YGR037C	264	66.2053	3434	873.334
YML123C	1764	1565	409	4.4003
YDR280W	918	719	3406	79.7606
YBR191W	483	284	54969.1	3258.92
YGL083W	2415	2216	2072	15.7432
YML133W-B	483	284	0.127716	0.0075718
YMR229C	5190	4991	23355	78.7889
YAL068C	363	164	0	0
YAL060W	1149	950	6554	116.16
YCL036W	1701	1502	4827	54.1103
YIL156W	3216	3017	1865	10.4082
YPL046C	300	101.044	211	35.1598
YDL206W	2289	2090	1316	10.6019
YCR019W	1092	893	1256	23.6816
YGR025W	303	104.031	59	9.54908
YIL072W	1818	1619	151	1.57037
Q0060	1248	1049	15	0.240762
YDL122W	2430	2231	11232	84.7677
YPL136W	369	170	10	0.99043
YBR218C	3543	3344	15273.8	76.9048
YJL207C	6045	5846	6542	18.8419
YBL069W	1290	1091	2680.41	41.3666
YOR361C	2292	2093	27135	218.29
YGR050C	357	158	182	19.3949
YKR029C	2256	2057	2465	20.1769
YML031W	1968	1769	6679	63.5706
YNR014W	639	440	199	7.61506
YBL035C	2118	1919	2098	18.4079
YBR166C	1359	1160	3676	53.3569
YHR087W	336	137	1104	135.681
YDR151C	978	779	1930	41.715
YGL026C	2124	1925	24371	213.165
YDR271C	372	173	5	0.486628
YDR433W	441	242	1529.88	106.442
YER047C	2694	2495	2216	14.9545
YEL050C	1182	983	2436	41.725
YKL136W	399	200	6	0.505119
YGL036W	2730	2531	3817	25.3923
YIL093C	795	596	1309	36.9799
YDL087C	786	587	599	17.1815
YPL135W	498	299	3280	184.704
YOR326W	4725	4526	18256	67.9147
YNL195C	786	587	137	3.92966
YBR143C	1314	1115	29305	442.527
YDR374W-A	270	71.7636	220	51.6169
YNR068C	819	620	357	9.69503
YJR064W	1689	1490	16467	186.081
YPL074W	2265	2066	3102	25.2804
YLR426W	981	782	1398	30.1005
YGR035W-A	222	34.6815	0	0
YOR276W	486	287	8003	469.509
YCL058C	459	260	21	1.35994
YGR261C	2430	2231	6973	52.6251
YBL102W	648	449	2692	100.949
YGR049W	564	365	827	38.1492
YLR335W	2163	1964	11870	101.761
YGL053W	714	515	1075.58	35.1647
YHR156C	1023	824	600	12.2602
YIR012W	1296	1097	10086	154.805
YDR129C	1929	1730	17719	172.451
YLL026W	2727	2528	17277	115.071
YLR056W	1098	899	18608	348.508
YMR283C	1542	1343	1561	19.5704
YML133C	4125	3926	3232.1	13.8614
YER083C	858	659	3205	81.8871
YGL132W	336	137	1	0.1229
YLR110C	402	203	126834	10519.9
YGR099W	2067	1868	1837	16.5579
YBR137W	540	341	1463	72.2375
YJR062C	1374	1175	1816	26.0226
YNL094W	1764	1565	3430	36.9022
YNL281W	462	263	4194	268.501
YHR022C	771	572	106	3.1202
YAR033W	705	506	557.227	18.5419
YDR320W-B	138	11.5331	0	0
YFL020C	369	170	49	4.85311
YCL001W-A	462	263	11	0.704222
YHR001W-A	234	42.0611	830	332.254
YGR010W	1188	989	1527.36	26.0027
YDL098C	585	386	714	31.1447
YMR150C	573	374	1378	62.037
YLR282C	342	143	0	0
YGL024W	336	137	6	0.737399
YBR057C	1101	902	2072	38.6773
YOR153W	4536	4337	35680	138.519
YPL032C	2478	2279	7806	57.6709
YLR034C	1422	1223	3867	53.2379
YGR157W	2610	2411	18301	127.806
YOR277C	309	110.015	26	3.97918
YCL047C	777	578	1036	30.179
YBR284W	2394	2195	246	1.88701
YBL027W	570	371	68038.7	3087.84
YMR018W	1545	1346	171	2.13906
YNL213C	645	446	1066	40.2434
YGR238C	2649	2450	1937	13.3118
YGR125W	3111	2912	4502	26.0308
YML100W-A	174	17.1937	3	2.93782
YKL130C	741	542	1408	43.7397
YDR536W	1710	1511	6	0.066859
YNR058W	1443	1244	658	8.90591
YML103C	4968	4769	9873	34.8574
YIL051C	438	239	9197	647.92
YOR104W	849	650	869.336	22.5189
YOR305W	729	530	1836	58.327
YDR183C-A	258	60.8345	110	30.445
YLR059C	810	611	2113	58.2279
YPL129W	735	536	5252	164.981
YNL337W	255	58.2335	0	0
YER079W	633	434	549	21.2988
YKR063C	1509	1310	2551	32.7878
YMR230W-A	189	20.9989	2	1.60364
YLL009C	210	28.6775	400	234.851
YFL057C	459	260	293.376	18.9987
YPR003C	2265	2066	1233	10.0486
YAL045C	309	110.015	2	0.30609
YGL064C	1686	1487	1385	15.6824
YDR107C	2019	1820	1958	18.114
YJR059W	2457	2258	2942	21.9377
YDR461C-A	243	48.5146	160	55.529
YML117W	3405	3206	7408	38.9054
YOR095C	777	578	5089	148.244
YIL082W	873	674	3.13243	0.0782519
YLR158C	1089	890	4146.5	78.4449
YMR116C	960	761	135595	3000.07
YKL091C	933	734	1201	27.5499
YKL096W	720	521	7395	238.986
YFL063W	456	257	0	0
YJL219W	1704	1505	33.7296	0.377353
YKR106W	1848	1649	307.458	3.13934
YCL054W	2526	2327	14673	106.168
YDR412W	708	509	3890	128.678
YDR110W	1701	1502	3319	37.2058
YMR020W	1527	1328	1750	22.1877
YPR082C	432	233	981	70.8902
YJL193W	1209	1010	1621	27.0231
YAL063C-A	291	92.1144	11	2.01066
YOR047C	1335	1136	3892	57.6856
